Unnamed: 0_level_0 - id,Unnamed: 1_level_0 - S1,Unnamed: 2_level_0 - S2,Unnamed: 3_level_0 - S3,Unnamed: 4_level_0 - S4,Unnamed: 5_level_0 - S5,Unnamed: 6_level_0 - S6a,Unnamed: 7_level_0 - S6b,Unnamed: 8_level_0 - S7,Unnamed: 9_level_0 - S8,Unnamed: 10_level_0 - S9,Unnamed: 11_level_0 - Q1_SQ001,Unnamed: 12_level_0 - Q1bOE1,Unnamed: 13_level_0 - Q1bOE2,Unnamed: 14_level_0 - Q1BOE3,NEW POLICY - Q2_SQ001,NEW POLICY - Q3_SQ001,NEW POLICY - Q3_SQ002,NEW POLICY - Q3_SQ003,NEW POLICY - Q3_SQ004,NEW POLICY - Q3_SQ005,NEW POLICY - Q4,NEW POLICY - Q4_other,NEW POLICY - Q4a_SQ001,ALL - Q5,ALL - Q5a_SQ001,1 to 5 - Q6_SQ001,ALL 1 to 5 - Q7_SQ001,ALL 1 to 5 - Q8_SQ001,if cashless is selected then Q10-11 if reimbersment then Q10-12 - Q9,1 to 5 - Q10_SQ001,1 to 5 - Q10_SQ002,1 to 5 - Q10_SQ003,1 to 5 - Q10_SQ004,old data - Q11,old data - Q12,RENEWAL - Q13_SQ001,RENEWAL - Q14_SQ001,RENEWAL - Q14_SQ002,RENEWAL - Q14_SQ003,RENEWAL - Q14_SQ004,RENEWAL - Q14_SQ005,RENEWAL - Q15_1,RENEWAL - Q15_2,RENEWAL - Q15_3,RENEWAL - Q15_4,ALL - Q16_AO01,ALL - Q16_AO02,ALL - Q16_AO03,ALL - Q16_AO04,ALL - Q16_AO05,ALL - Q16_other
15073,No,None of these,Yes,CHENNAI,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,"20,000 – 50,000",8,,,,,,,,,,,,,No,,,3,,,,,,,,,7.0,10.0,10.0,7.0,7.0,9.0,4.0,2.0,3.0,1.0,0,0,0,1,0,0
15082,No,None of these,Yes,KOLKATA,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,"20,000 – 50,000",8,,,,,,,,,,,,,Yes,9.0,4.0,4,9.0,Cashless,4.0,3.0,5.0,4.0,1.0,,10.0,10.0,8.0,9.0,10.0,7.0,3.0,4.0,2.0,1.0,1,0,0,0,0,0
15085,No,None of these,Yes,AHMEDABAD,31 – 40 years,MASTERS,SALARIED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"20,000 – 50,000",8,,,,,,,,,,,,,Yes,9.0,4.0,5,9.0,Cashless,3.0,4.0,4.0,4.0,2.0,,10.0,10.0,8.0,10.0,8.0,10.0,1.0,3.0,4.0,2.0,1,0,0,0,0,0
15087,No,None of these,Yes,JAIPUR,51 – 60 years,PROFESSIONAL DEGREE,HOUSE MAKER,ADITYA BIRLA HEALTH,New policy,"50,001 – 1,00,000",10,,,,9.0,7.0,9.0,10.0,10.0,7.0,DIRECT BRANCH,,4.0,Yes,9.0,5.0,5,10.0,Reimbursement,3.0,3.0,3.0,3.0,,2.0,,,,,,,,,,,1,1,0,0,0,0
15088,No,None of these,Yes,KANPUR,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,"20,000 – 50,000",8,,,,,,,,,,,,,Yes,7.0,3.0,3,7.0,Cashless,4.0,4.0,4.0,5.0,1.0,,9.0,10.0,8.0,10.0,10.0,10.0,1.0,4.0,2.0,3.0,1,0,0,0,0,0
15089,No,None of these,Yes,BANGALORE,31 – 40 years,MASTERS,SALARIED,NIVA BUPA,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,6,,,,,,,,,,,,,No,,,4,,,,,,,,,7.0,7.0,9.0,7.0,8.0,9.0,2.0,1.0,3.0,4.0,1,0,0,0,0,0
15090,No,None of these,Yes,LUDHIANA,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,BAGIC,Renewal of the old policy with the same insurance company,"20,000 – 50,000",10,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,10.0,8.0,9.0,9.0,7.0,3.0,4.0,2.0,1.0,0,0,0,0,1,0
15093,No,None of these,Yes,HYDERABAD,41 – 50 years,PROFESSIONAL DEGREE,SALARIED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,8,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,8.0,10.0,8.0,8.0,7.0,1.0,4.0,3.0,2.0,1,1,0,0,0,0
15096,No,None of these,Yes,HYDERABAD,31 – 40 years,MASTERS,SALARIED,CARE HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,8.0,8.0,10.0,7.0,9.0,1.0,2.0,4.0,3.0,1,0,0,0,0,0
15103,No,None of these,Yes,HYDERABAD,31 – 40 years,MASTERS,SELF EMPLOYED,STAR HEALTH,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,9.0,7.0,7.0,9.0,8.0,1.0,4.0,3.0,2.0,0,1,0,0,0,0
15107,No,None of these,Yes,CHENNAI,41 – 50 years,PROFESSIONAL DEGREE,SELF EMPLOYED,CARE HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",4,,,,,,,,,,,,,No,,,2,,,,,,,,,6.0,6.0,5.0,8.0,7.0,8.0,1.0,3.0,4.0,2.0,0,0,0,1,0,0
15110,No,None of these,Yes,INDORE,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,STAR HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,9.0,9.0,9.0,7.0,10.0,3.0,1.0,2.0,4.0,1,0,1,0,0,0
15114,No,None of these,Yes,JAIPUR,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,CARE HEALTH,Renewal policy from other company,"50,001 – 1,00,000",9,,,,,,,,,,,,,No,,,4,,,,,,,,,8.0,9.0,7.0,7.0,7.0,9.0,4.0,2.0,3.0,1.0,1,1,0,0,0,0
15116,No,None of these,Yes,INDORE,31 – 40 years,MASTERS,SELF EMPLOYED,NIVA BUPA,Renewal of the old policy with the same insurance company,"20,000 – 50,000",7,,,,,,,,,,,,,No,,,5,,,,,,,,,7.0,7.0,8.0,4.0,10.0,7.0,1.0,2.0,3.0,4.0,0,0,0,0,1,0
15117,No,None of these,Yes,KOLKATA,41 – 50 years,HIGH SCHOOL,SELF EMPLOYED,HDFC ERGO,New policy,Above Rs 1 lakh,9,,,,10.0,10.0,8.0,8.0,10.0,10.0,COMPANY AGENT,,5.0,No,,,4,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0
15119,No,None of these,Yes,HYDERABAD,31 – 40 years,MASTERS,SALARIED,NIVA BUPA,Renewal of the old policy with the same insurance company,"20,000 – 50,000",10,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,10.0,7.0,7.0,9.0,7.0,2.0,4.0,3.0,1.0,0,0,1,0,0,0
15121,No,None of these,Yes,KANPUR,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",6,,,,,,,,,,,,,No,,,2,,,,,,,,,7.0,10.0,9.0,8.0,7.0,4.0,1.0,4.0,3.0,2.0,0,0,1,0,0,0
15126,No,None of these,Yes,INDORE,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,CARE HEALTH,Renewal of the old policy with the same insurance company,"20,000 – 50,000",5,,,,,,,,,,,,,No,,,3,,,,,,,,,4.0,3.0,4.0,4.0,5.0,6.0,2.0,4.0,3.0,1.0,0,0,0,0,1,0
15127,No,None of these,Yes,BANGALORE,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,CARE HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,Yes,9.0,5.0,5,10.0,Reimbursement,4.0,4.0,5.0,4.0,,2.0,9.0,9.0,9.0,7.0,9.0,9.0,2.0,4.0,1.0,3.0,0,1,0,0,0,0
15128,No,None of these,Yes,KOLKATA,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,CARE HEALTH,New policy,Above Rs 1 lakh,7,,,,7.0,9.0,9.0,7.0,9.0,9.0,COMPANY AGENT,,4.0,No,,,4,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0
15129,No,None of these,Yes,KANPUR,31 – 40 years,MASTERS,SALARIED,STAR HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,8.0,10.0,8.0,8.0,9.0,4.0,3.0,2.0,1.0,0,0,1,0,1,0
15132,No,None of these,Yes,JAIPUR,51 – 60 years,LESS THAN HIGH SCHOOL,HOUSE MAKER,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,Yes,10.0,5.0,5,10.0,Reimbursement,3.0,4.0,5.0,4.0,,3.0,10.0,10.0,9.0,7.0,8.0,10.0,1.0,3.0,2.0,4.0,1,1,0,0,0,0
15141,No,None of these,Yes,KANPUR,41 – 50 years,LESS THAN HIGH SCHOOL,HOUSE MAKER,HDFC ERGO,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,10.0,10.0,9.0,10.0,10.0,4.0,3.0,2.0,1.0,1,0,0,0,0,0
15145,No,None of these,Yes,KOLKATA,51 – 60 years,PROFESSIONAL DEGREE,HOUSE MAKER,BAGIC,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",3,,,,,,,,,,,,,No,,,3,,,,,,,,,2.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,1.0,0,0,0,0,1,0
15147,No,None of these,Yes,KANPUR,31 – 40 years,MASTERS,SALARIED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,10.0,9.0,9.0,8.0,9.0,4.0,3.0,2.0,1.0,1,0,0,0,0,0
15149,No,None of these,Yes,LUDHIANA,More than 60 years,HIGH SCHOOL,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",6,,,,,,,,,,,,,No,,,3,,,,,,,,,4.0,6.0,7.0,6.0,7.0,7.0,1.0,3.0,4.0,2.0,0,1,0,0,0,0
15150,No,None of these,Yes,KANPUR,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,NIVA BUPA,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,Yes,10.0,4.0,5,8.0,Reimbursement,5.0,3.0,4.0,5.0,,2.0,10.0,10.0,10.0,8.0,9.0,9.0,4.0,2.0,3.0,1.0,1,0,0,0,1,0
15151,No,None of these,Yes,JAIPUR,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,STAR HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,Yes,9.0,4.0,5,10.0,Cashless,4.0,3.0,3.0,4.0,2.0,,9.0,10.0,9.0,9.0,6.0,9.0,3.0,2.0,4.0,1.0,1,1,0,0,0,0
15155,No,None of these,Yes,CHENNAI,51 – 60 years,LESS THAN HIGH SCHOOL,HOUSE MAKER,NIVA BUPA,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,Yes,10.0,5.0,5,9.0,Reimbursement,4.0,5.0,4.0,4.0,,2.0,9.0,9.0,9.0,10.0,7.0,9.0,1.0,4.0,3.0,2.0,0,0,0,0,1,0
15159,No,None of these,Yes,PUNE,41 – 50 years,HIGH SCHOOL,SELF EMPLOYED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,9.0,7.0,7.0,7.0,7.0,1.0,4.0,3.0,2.0,0,1,0,0,0,0
15160,No,None of these,Yes,PUNE,51 – 60 years,HIGH SCHOOL,SELF EMPLOYED,HDFC ERGO,New policy,"50,001 – 1,00,000",4,,,,5.0,4.0,7.0,7.0,7.0,4.0,DIRECT BRANCH,,4.0,No,,,5,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0
15161,No,None of these,Yes,JAIPUR,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,NIVA BUPA,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,8.0,8.0,8.0,10.0,9.0,2.0,1.0,3.0,4.0,1,1,0,0,0,0
15162,No,None of these,Yes,BANGALORE,51 – 60 years,HIGH SCHOOL,SELF EMPLOYED,NIVA BUPA,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,Yes,10.0,5.0,4,10.0,Cashless,5.0,5.0,5.0,4.0,1.0,,10.0,9.0,10.0,7.0,9.0,10.0,2.0,4.0,1.0,3.0,1,0,1,0,1,0
15163,No,None of these,Yes,DELHI,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,BAGIC,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,10.0,10.0,7.0,10.0,10.0,1.0,3.0,4.0,2.0,1,0,1,0,0,0
15164,No,None of these,Yes,KANPUR,31 – 40 years,MASTERS,SELF EMPLOYED,STAR HEALTH,New policy,Above Rs 1 lakh,7,,,,9.0,9.0,10.0,10.0,9.0,9.0,COMPANY AGENT,,4.0,No,,,3,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
15165,No,None of these,Yes,PUNE,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",8,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,10.0,7.0,7.0,10.0,7.0,1.0,2.0,4.0,3.0,0,1,0,0,0,0
15167,No,None of these,Yes,KANPUR,31 – 40 years,MASTERS,SALARIED,CARE HEALTH,New policy,"20,000 – 50,000",7,,,,9.0,10.0,10.0,10.0,10.0,10.0,COMPANY AGENT,,4.0,No,,,5,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0
15170,No,None of these,Yes,HYDERABAD,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,Yes,10.0,5.0,5,9.0,Cashless,3.0,2.0,5.0,4.0,1.0,,8.0,7.0,10.0,10.0,10.0,9.0,4.0,1.0,3.0,2.0,1,1,0,0,0,0
15171,No,None of these,Yes,HYDERABAD,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,Refused,6,,,,,,,,,,,,,No,,,3,,,,,,,,,3.0,4.0,2.0,6.0,3.0,6.0,2.0,4.0,3.0,1.0,0,0,0,0,1,0
15172,No,None of these,Yes,HYDERABAD,41 – 50 years,HIGH SCHOOL,SELF EMPLOYED,BAGIC,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,2,,,,,,,,,,,,,No,,,3,,,,,,,,,5.0,7.0,5.0,7.0,7.0,6.0,3.0,1.0,4.0,2.0,1,0,1,0,1,0
15173,No,None of these,Yes,DELHI,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,NIVA BUPA,Renewal of the old policy with the same insurance company,"20,000 – 50,000",10,,,,,,,,,,,,,Yes,10.0,5.0,4,8.0,Reimbursement,3.0,3.0,4.0,4.0,,2.0,8.0,7.0,7.0,8.0,7.0,8.0,4.0,1.0,3.0,2.0,1,0,0,0,0,0
15182,No,None of these,Yes,BANGALORE,31 – 40 years,MASTERS,SELF EMPLOYED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",8,,,,,,,,,,,,,Yes,10.0,4.0,5,10.0,Cashless,4.0,3.0,4.0,3.0,1.0,,9.0,8.0,10.0,7.0,9.0,10.0,2.0,4.0,1.0,3.0,0,0,1,0,0,0
15183,No,None of these,Yes,KANPUR,31 – 40 years,MASTERS,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,"20,000 – 50,000",8,,,,,,,,,,,,,No,,,3,,,,,,,,,10.0,9.0,7.0,7.0,9.0,9.0,1.0,4.0,3.0,2.0,1,1,0,0,0,0
15184,No,None of these,Yes,MUMBAI,31 – 40 years,MASTERS,SALARIED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"20,000 – 50,000",10,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,10.0,7.0,8.0,6.0,8.0,1.0,4.0,3.0,2.0,1,0,0,0,0,0
15185,No,None of these,Yes,KOLKATA,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,HDFC ERGO,Renewal of the old policy with the same insurance company,"20,000 – 50,000",10,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,9.0,10.0,7.0,10.0,9.0,1.0,3.0,2.0,4.0,1,0,0,0,0,0
15186,No,None of these,Yes,INDORE,41 – 50 years,PROFESSIONAL DEGREE,SALARIED,NEW INDIA ASSURANCE,New policy,"20,000 – 50,000",8,,,,10.0,9.0,8.0,8.0,10.0,9.0,COMPANY AGENT,,4.0,No,,,4,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
15188,No,None of these,Yes,MUMBAI,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,STAR HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,Yes,9.0,4.0,4,9.0,Reimbursement,4.0,5.0,3.0,5.0,,3.0,9.0,9.0,8.0,9.0,8.0,10.0,2.0,1.0,4.0,3.0,1,1,0,0,0,0
15189,No,None of these,Yes,CHENNAI,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,STAR HEALTH,Renewal policy from other company,"20,000 – 50,000",9,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,10.0,10.0,10.0,9.0,10.0,4.0,3.0,2.0,1.0,1,0,0,0,0,0
15191,No,None of these,Yes,JAIPUR,More than 60 years,HIGH SCHOOL,SELF EMPLOYED,CARE HEALTH,New policy,"20,000 – 50,000",8,,,,9.0,7.0,10.0,8.0,9.0,7.0,DIRECT BRANCH,,5.0,Yes,9.0,5.0,5,7.0,Reimbursement,5.0,4.0,4.0,4.0,,4.0,,,,,,,,,,,0,1,0,0,1,0
15193,No,None of these,Yes,MUMBAI,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,Yes,9.0,5.0,5,10.0,Cashless,4.0,5.0,4.0,5.0,2.0,,10.0,10.0,8.0,7.0,9.0,9.0,4.0,3.0,1.0,2.0,0,1,0,0,0,0
15194,No,None of these,Yes,HYDERABAD,31 – 40 years,MASTERS,SALARIED,NEW INDIA ASSURANCE,New policy,Above Rs 1 lakh,9,,,,10.0,10.0,9.0,8.0,9.0,10.0,COMPANY AGENT,,5.0,No,,,5,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0
15200,No,None of these,Yes,PUNE,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,STAR HEALTH,New policy,"50,001 – 1,00,000",9,,,,10.0,9.0,10.0,9.0,9.0,9.0,DIRECT BRANCH,,4.0,No,,,4,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0
15201,No,None of these,Yes,PUNE,41 – 50 years,HIGH SCHOOL,SELF EMPLOYED,HDFC ERGO,New policy,"20,000 – 50,000",9,,,,10.0,10.0,9.0,8.0,9.0,10.0,THROUGH YOUR BANK,,5.0,Yes,8.0,4.0,5,10.0,Reimbursement,4.0,5.0,5.0,5.0,,2.0,,,,,,,,,,,0,1,0,0,0,0
15204,No,None of these,Yes,JAIPUR,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,8.0,10.0,8.0,9.0,9.0,2.0,1.0,4.0,3.0,1,1,0,0,0,0
15205,No,None of these,Yes,AHMEDABAD,41 – 50 years,LESS THAN HIGH SCHOOL,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,10.0,10.0,8.0,7.0,7.0,3.0,4.0,1.0,2.0,0,1,0,0,0,0
15212,No,None of these,Yes,LUDHIANA,41 – 50 years,LESS THAN HIGH SCHOOL,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",2,,,,,,,,,,,,,No,,,3,,,,,,,,,4.0,4.0,8.0,6.0,5.0,5.0,2.0,1.0,4.0,3.0,1,0,0,0,0,0
15214,No,None of these,Yes,MUMBAI,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,No,,,5,,,,,,,,,8.0,10.0,8.0,7.0,10.0,8.0,3.0,4.0,1.0,2.0,0,0,1,0,0,0
15219,No,None of these,Yes,CHENNAI,31 – 40 years,MASTERS,SALARIED,CARE HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,8,,,,,,,,,,,,,Yes,7.0,5.0,3,8.0,Reimbursement,5.0,4.0,5.0,4.0,,3.0,9.0,9.0,10.0,9.0,8.0,8.0,1.0,4.0,2.0,3.0,1,1,0,0,0,0
15220,No,None of these,Yes,DELHI,31 – 40 years,MASTERS,SALARIED,CARE HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,Yes,10.0,5.0,5,9.0,Reimbursement,5.0,2.0,4.0,3.0,,2.0,10.0,9.0,9.0,10.0,7.0,9.0,4.0,3.0,2.0,1.0,0,1,0,0,0,0
15222,No,None of these,Yes,LUDHIANA,51 – 60 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,Yes,10.0,5.0,4,9.0,Reimbursement,3.0,4.0,3.0,5.0,,2.0,9.0,10.0,7.0,6.0,9.0,8.0,1.0,4.0,3.0,2.0,1,1,0,0,0,0
15223,No,None of these,Yes,BANGALORE,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,NIVA BUPA,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",8,,,,,,,,,,,,,No,,,5,,,,,,,,,7.0,10.0,10.0,7.0,10.0,8.0,2.0,1.0,3.0,4.0,1,0,0,0,1,0
15224,No,None of these,Yes,KANPUR,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,HDFC ERGO,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,10.0,10.0,8.0,10.0,10.0,4.0,2.0,3.0,1.0,1,0,0,0,0,0
15228,No,None of these,Yes,JAIPUR,31 – 40 years,MASTERS,SELF EMPLOYED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",8,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,10.0,8.0,7.0,9.0,7.0,3.0,1.0,4.0,2.0,1,0,0,0,0,0
15229,No,None of these,Yes,DELHI,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",7,,,,,,,,,,,,,No,,,3,,,,,,,,,8.0,7.0,7.0,9.0,8.0,10.0,2.0,1.0,4.0,3.0,0,1,0,0,0,0
15230,No,None of these,Yes,AHMEDABAD,31 – 40 years,MASTERS,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",8,,,,,,,,,,,,,Yes,7.0,5.0,4,8.0,Reimbursement,3.0,5.0,3.0,5.0,,2.0,7.0,7.0,9.0,4.0,8.0,8.0,2.0,1.0,3.0,4.0,0,0,0,0,1,0
15231,No,None of these,Yes,PUNE,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,HDFC ERGO,Renewal of the old policy with the same insurance company,"20,000 – 50,000",6,,,,,,,,,,,,,No,,,5,,,,,,,,,5.0,5.0,4.0,5.0,5.0,4.0,2.0,1.0,4.0,3.0,1,0,0,0,0,0
15234,No,None of these,Yes,BANGALORE,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,HDFC ERGO,New policy,"50,001 – 1,00,000",8,,,,9.0,10.0,8.0,10.0,10.0,10.0,COMPANY AGENT,,5.0,No,,,4,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
15238,No,None of these,Yes,PUNE,41 – 50 years,PROFESSIONAL DEGREE,SALARIED,BAGIC,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,4,,,,,,,,,,,,,No,,,4,,,,,,,,,6.0,8.0,4.0,7.0,9.0,5.0,1.0,4.0,3.0,2.0,0,0,0,0,1,0
15240,No,None of these,Yes,BANGALORE,31 – 40 years,MASTERS,SALARIED,STAR HEALTH,New policy,"20,000 – 50,000",6,,,,6.0,7.0,9.0,5.0,4.0,7.0,COMPANY AGENT,,3.0,No,,,5,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0
15241,No,None of these,Yes,INDORE,31 – 40 years,MASTERS,SALARIED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,"20,000 – 50,000",8,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,10.0,10.0,7.0,8.0,10.0,3.0,2.0,4.0,1.0,0,1,0,0,0,0
15245,No,None of these,Yes,DELHI,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,NIVA BUPA,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",6,,,,,,,,,,,,,No,,,3,,,,,,,,,8.0,9.0,9.0,7.0,9.0,9.0,2.0,4.0,1.0,3.0,0,0,0,0,1,0
15246,No,None of these,Yes,DELHI,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,CARE HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",6,,,,,,,,,,,,,No,,,5,,,,,,,,,8.0,7.0,10.0,7.0,9.0,9.0,1.0,2.0,4.0,3.0,1,0,0,0,0,0
15252,No,None of these,Yes,MUMBAI,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,NIVA BUPA,Renewal of the old policy with the same insurance company,"20,000 – 50,000",10,,,,,,,,,,,,,Yes,9.0,5.0,4,9.0,Cashless,4.0,4.0,5.0,4.0,2.0,,9.0,10.0,10.0,8.0,10.0,8.0,2.0,3.0,4.0,1.0,0,0,1,0,0,0
15258,No,None of these,Yes,BANGALORE,31 – 40 years,MASTERS,SALARIED,HDFC ERGO,Renewal of the old policy with the same insurance company,Refused,8,,,,,,,,,,,,,No,,,5,,,,,,,,,7.0,7.0,7.0,8.0,7.0,9.0,2.0,1.0,3.0,4.0,1,0,0,0,0,0
15260,No,None of these,Yes,DELHI,41 – 50 years,LESS THAN HIGH SCHOOL,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,"20,000 – 50,000",10,,,,,,,,,,,,,Yes,10.0,5.0,5,9.0,Cashless,3.0,4.0,3.0,5.0,1.0,,9.0,10.0,7.0,9.0,8.0,7.0,2.0,1.0,3.0,4.0,1,0,0,0,0,0
